mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto,conta_rtn,Valor
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7905.36,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,7971,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,12000000,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,Receita Líquida,113160
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,Receita Líquida,113160
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação da capacidade de atendimento - DEFESA,DESPESA TOTAL,131381
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Resultado Primário-Governo Central,-18221
2020-11-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,71150448.707748,MP nº 929/2020,Outras Medidas,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,MCTI: pesquisa; MRE: brasileiros retidos no exterior,Receita Líquida,113160
