mes_lancamento,plano_orcamentario_nome,fase_da_despesa,nome_do_gasto,acao_governo_codigo,gasto_item,instrumento_inicial,agrupamento,instrumento_final,data,encerramento,detalhamento_do_gasto
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 953, DE 15 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,2550000000,MP nº 953/2020,Proteção Social,NA,2020-04-15T00:00:00Z,2020-08-13T00:00:00Z,Apoio ao Sistema Único de Assistência Social - SUAS
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 956, DE 24 DE ABRIL DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,25720000000,MP nº 956/2020,Proteção Social,NA,2020-04-24T00:00:00Z,2020-08-21T00:00:00Z,Auxílio Emergencial 2020
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,500000000,MP nº 957/2020,Suporte ao Trabalho,NA,2020-04-24T00:00:00Z,2020-11-26T00:00:00Z,Agricultura Familiar e Programa de Aquisição Alimentar (PAA)
2020-05-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4664498.6099368,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,COVID-19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,50000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - AMPLIACAO DA CAPACIDADE DE PROCESSAMENTO DE AMOSTRAS NA REDE PUBLICA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,65200000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE MELHORIAS NOS TESTES MOLECULARES E DE NOVO TESTE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5800000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA KITS DE DIAGNOSTICO",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,50000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO DE SOLUCOES INOVADORAS OU DE BAIXO CUSTO PARA RESPIRADORES MECANICOS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,100000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - DESENVOLVIMENTO E ESCALONAMENTO DA PRODUCAO EM BIOMANGUINHOS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5500000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - ENSAIOS CLINICOS DE FARMACOS E ESTRUTURACAO DE LABORATORIO DE NIVEL DE BIOSSEGURANCA SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,45000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - GOVERNO ELETRONICO - SERVICO DE ATENDIMENTO AO CIDADAO (GESAC) - HOSPITAIS, UBS",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6300000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 962, DE 6 DE MAIO DE 2020 - PESQUISA E DESENVOLVIMENTO NAS AREAS DE BIOTECNOLOGIA E SAUDE",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,75000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 963, DE 7 DE MAIO DE 2020 - CONCESSAO DE FINANCIAMENTO AO SETOR DE TURISMO NO AMBITO DO FUNGETUR",Previsão,Financiamento da Infraestrutura Turística,0454,5000000000,MP nº 963/2020,Suporte ao Trabalho,Lei nº 14051/2020,2020-05-07T00:00:00Z,NA,Crédito para o setor de Turismo
2020-05-01,COVID-19 - MEDIDA PROVISORIA N. 965 DE 13 DE MAIO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,179690837,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,72484.99,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,140084965,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020 - ENFRENTAMENTO DA COVID-19 NO AMBITO DA SEOPI",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,209228.25,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020 - ENFRENTAMENTO DA COVID-19 NO AMBITO DA SEOPI",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,20094000,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,340000000,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 967, DE 19 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5566379351,MP nº 967/2020,Medidas Sanitárias,Lei 14055/2020,2020-05-19T00:00:00Z,NA,Ampliação da capacidade de atendimento
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 969, DE 20 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,10000000000,MP nº 969/2020,Medidas Sanitárias,Lei 14056/2020,2020-05-20T00:00:00Z,NA,Ampliação da capacidade de atendimento - Via FNS
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Auxílio Emergencial a Pessoas em Situação de Vulnerabilidade,00S4,28720000000,MP nº 970/2020,Proteção Social,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Auxílio Emergencial 2020
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,320112746,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 970, DE 25 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,212B,18147908,MP nº 970/2020,Medidas Sanitárias,NA,2020-05-25T00:00:00Z,2020-09-22T00:00:00Z,Ampliação da capacidade de atendimento
2020-05-01,"COVID-19 - MEDIDA PROVISORIA N. 972, DE 26 DE MAIO DE 2020",Previsão,Cotas dos Fundos Garantidores de Operações e de Crédito,00EE,15900000000,MP nº 972/2020,Suporte ao Trabalho,NA,2020-05-26T00:00:00Z,2020-09-23T00:00:00Z,Pronampe
2020-05-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,5021274.2,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2020-05-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11287803,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2020-05-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,6107096,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,10647706.44,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,75120904,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,COVID 19 - MEDIDA PROVISORIA N. 962 DE 6 DE MAIO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,16000000,MP nº 962/2020,Medidas Sanitárias,Lei 14054/2020,2020-05-06T00:00:00Z,NA,"ME: Internet Banda Larga, desenvolvimento científico; 
MRE: apoio a brasileiros retidos no exterior"
2020-05-01,"COVID 19 - MEDIDA PROVISORIA N. 965, DE 13 DE MAIO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,69000000,MP nº 965/2020,Medidas Sanitárias,NA,2020-05-13T00:00:00Z,2020-09-10T00:00:00Z,Ampliação da capacidade de atendimento - Min Justiça
2020-05-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,28831773.93,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,138772000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-05-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,37144712.769999996,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-05-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,261000000,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-05-01,"MEDIDA PROVISORIA N. 929, DE 25/03/2020",Pagamento,Ampliação do Programa Bolsa Família,8442,257113474,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família
2020-05-01,"MEDIDA PROVISORIA N. 929, DE 25/03/2020",Previsão,Ampliação do Programa Bolsa Família,8442,3037598000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família
2020-05-01,MEDIDA PROVISORIA N. 941 DE 2 DE ABRIL DE 2020 (RP7),Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,14929643,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-05-01,"MEDIDA PROVISORIA N. 941, DE 2 DE ABRIL DE 2020 (RP7)",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,33070744,MP nº 941/2020,Medidas Sanitárias,Lei 14032/20,2020-04-02T00:00:00Z,NA,Suplementação do FNS - Reversão de emendas parlamentares
2020-05-01,"MEDIDA PROVISORIA N. 942 DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,150108.83,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-05-01,"MEDIDA PROVISORIA N. 942 DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,60000000,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-05-01,"MEDIDA PROVISORIA N. 942, DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1358542.86,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-05-01,"MEDIDA PROVISORIA N. 942, DE 2/4/20, PARA ACOES NO AMBITO DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,24837709,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-05-01,"MEDIDA PROVISORIA N. 942, DE 2/4/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,46838671.75,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-05-01,"MEDIDA PROVISORIA N. 942, DE 2/4/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,254533363,MP nº 942/2020,Medidas Sanitárias,Lei 14033/20,2020-04-02T00:00:00Z,NA,MRE: brasileiros retidos no exterior
2020-03-01,"COVID-19 - MEDIDA PROVISORIA N. 924, DE 13 DE MARCO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,1037177615.03,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-03-01,"COVID-19 - MEDIDA PROVISORIA N. 924, DE 13 DE MARCO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,4838795979,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-03-01,COVID-19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,100000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,COVID-19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - COOPERACAO HUMANITARIA INTERNACIONAL E PARTICIPACAO DA SOCIEDADE CIVIL,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,12000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,COVID-19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,335845.637595,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,COVID-19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020 - SERVICOS CONSULARES E DE ASSISTENCIA A BRASILEIROS NO EXTERIOR,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,50000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,645967.94,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2020-03-01,"COVID 19 - MEDIDA PROVISORIA N. 921, DE 7 DE FEVEREIRO DE 2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,11287803,MP nº 921/2020,Medidas Sanitárias,NA,2020-02-07T00:00:00Z,2020-07-08T00:00:00Z,Apoio a brasileiros nos exterior - Operação Regresso
2020-03-01,COVID 19 - MEDIDA PROVISORIA N. 929 DE 25 DE MARCO DE 2020,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,85000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,"COVID 19 - MEDIDA PROVISORIA N. 929, DE 25 DE MARCO DE 2020 - EIXO LOGISTICO - OPERACIONAL - EMCFA",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,70000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,895.05,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,COVID 19 - MEDIDA PROVISORIO N. 929 DE 25 DE MARCO DE 2020 - SEPESD,Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,65000000,MP nº 929/2020,Medidas Sanitárias,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,"Ampliação da capacidade de atendimento – DEFESA, MCTI: pesquisa; MRE: brasileiros retidos no exterior"
2020-03-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,250000,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-03-01,"MEDIDA PROVISORIA N. 924, DE 13/03/2020",Previsão,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21C0,261000000,MP nº 924/2020,Medidas Sanitárias,NA,2020-03-13T00:00:00Z,2020-07-10T00:00:00Z,Ampliação da capacidade de atendimento
2020-03-01,"MEDIDA PROVISORIA N. 929, DE 25/03/2020",Previsão,Ampliação do Programa Bolsa Família,8442,3037598000,MP nº 929/2020,Proteção Social,NA,2020-03-25T00:00:00Z,2020-07-22T00:00:00Z,Ampliação do Bolsa Família
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,0515,307133617.53,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2000,6404400.38,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,2004,33061831.490000002,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20GK,220455.71,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20RK,7519427.35,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20RL,3541708.71,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20TP,148945308.56,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20U4,7706.27,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20UF,983492.09,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20V6,93500,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20XT,110032.06,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,20YU,52512.01,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,218Q,1996040,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21AR,3645075.5300000003,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
2020-11-01,CORONAVIRUS (COVID-19),Pagamento,Despesas Adicionais do Ministério da Saúde e Demais Ministérios,21B3,51348.34,CORONAVIRUS (COVID-19),NA,NA,NA,NA,NA
